source;text;person;sentiment
twitter;"Badan Pengawas Pemilu (Bawaslu) DKI Jakarta tengah melakukan penelusuran terkait dua kasus potensi pelanggaran kampanye yang dilakukan oleh cawapres nomor urut 2, Gibran Rakabuming Raka.

Pertama, Gibran diduga melakukan pelanggaran kampanye lantaran membagi-bagikan susu di arena car free day (CFD) di Bundaran Hotel Indonesia (HI), Jakarta, pada Minggu, (3/12/2023).

Koordinator Divisi Penanganan Pelanggaran Bawaslu DKI Jakarta Benny Sabdo menegaskan arena CFD bukan untuk aktivitas kampanye Pemilu. 

Pasalnya, menurut Pasal 7 Pergub DKI Jakarta Nomor 12 Tahun 2016 tentang Pelaksanaan Hari Bebas Kendaraan Bermotor, Jakarta car free day tidak boleh dimanfaatkan untuk kepentingan partai politik apalagi aktivitas kampanye.

Terlebih, Bawaslu DKI menyebut tak ada pemberitahuan ke Bawaslu Jakarta Pusat ihwal kegiatan tersebut.

Selain itu, Bawaslu DKI Jakarta juga tengah mengkaji dugaan pelanggaran pertama yakni terkait aktivitas kampanye Gibran di Penjaringan, Jakarta Utara, pada Jumat, (1/12/2023)

Dalam kampanye itu, Gibran diduga melibatkan anak-anak karena meminta mereka naik ke atas panggung untuk diberikan buku dan susu.

Berdasarkan Pasal 280 ayat (2) huruf k Undang-undang Nomor 7 Tahun 2019 tentang Pemilu, peserta pemilu dilarang melakukan aktivitas kampanye yang melibatkan anak-anak.

Kemudian berdasarkan Pasal 15 huruf a Undang-undang Nomor 23 Tahun 2002 tentang Perlindungan Anak, disebutkan bahwa tidak boleh ada penyalahgunaan anak-anak untuk kegiatan politik.

Kini, Bawaslu Jakarta Pusat dan Bawaslu Jakarta Utara sedang melakukan kajian thd perihal perkara tersebut.

“Untuk sanksi dapat dikenakan sanksi pidana atau sanksi administratif, Bawaslu DKI senantiasa bersikap adil terhadap seluruh peserta pemilu baik capres/cawapres maupun caleg. Jadi, tidak ada perlakuan diskriminatif dlm pengawasan kampanye.”  Kata Benny.

#SuaraPenentu | Narasi Daily";prabowo-gibran;positive
twitter;"Penjabat Gubernur DKI Jakarta Heru Budi Hartono enggan berkomentar soal kampanye cawapres nomor urut 02, Gibran Rakabuming Raka, yang membagikan susu di Bundaran HI. 

Pembagian dilakukan Gibran saat Car Free Day, Minggu pagi 3 Desember 2023.

#TempoQuotes #Gibran #Heru #tempodotco";prabowo-gibran;negative
twitter;"Warga Desa Wadas, Kecamatan Bener, Kabupaten Purworejo yang selama ini menolak tambang andesit membantah termasuk kelompok pendukung pasangan Prabowo Subianto-Gibran Rakabuming Raka.

#tempodotco #Wadas #tempoheadliner";prabowo-gibran;negative
twitter;"“Orang melihat Prabowo yang di-branding gemoy, lucu, fun, ternyata saat debat terbuka bisa menunjukkan emosi yang seekspresif itu. Masih jadi PR Prabowo untuk memperkuat branding gemoy,” jelas Nova.

Simak selengkapnya dalam Liputan Khusus “Merebut Suara Bimbang lewat Debat Capres” di kumparan.

??: Dok. kumparan/Iqbal Firdaus, Antara Foto/Galih Pradipta, Drone Emprit/Rizal Mujahid.

#kumparanplus #lipsus #capresberebutsuara #timlipsus #carousel #collab #lipsuskumparan #aniesbaswedan #prabowosubianto #ganjarpranowo #pemilu2024 #pilpres2024 #politik #kumparan";prabowo-gibran;negative
twitter;"“Orang melihat Prabowo yang di-branding gemoy, lucu, fun, ternyata saat debat terbuka bisa menunjukkan emosi yang seekspresif itu. Masih jadi PR Prabowo untuk memperkuat branding gemoy,” jelas Nova.

Simak selengkapnya dalam Liputan Khusus “Merebut Suara Bimbang lewat Debat Capres” di kumparan.

??: Dok. kumparan/Iqbal Firdaus, Antara Foto/Galih Pradipta, Drone Emprit/Rizal Mujahid.

#kumparanplus #lipsuskumparan #capres2024 #pilpres2024 #pemilu2024 #politik #capresberebutsuara #kumparan";prabowo-gibran;negative
twitter;Menurut Lead Analyst Drone Emprit Rizal Nova Mujahid, data tersebut menunjukkan bahwa warganet kaget dengan sikap Prabowo saat debat yang tidak sesuai dengan citra gemoy, lucu, dan ramah seperti yang ia bangun pada pilpres kali ini. Warganet juga khawatir karena Prabowo masih emosional seperti pada dua pilpres sebelumnya.;prabowo-gibran;negative
twitter;"Gimana sih kesan warganet terhadap debat capres?

Sistem monitoring media sosial, Drone Emprit, menganalisa sentimen warganet di media sosial X pada 13 Desember pukul 00.00-18.00 WIB atau sehari setelah debat capres pertama. Hasilnya, capres @aniesbaswedan paling banyak dibicarakan, diikuti @prabowo dan @ganjarpranowo.

Sebaliknya, sentimen negatif justru banyak dituai Prabowo sebanyak 52%. Terhadap Prabowo, emosi warganet yang dipotret Drone Emprit didominasi rasa kaget dan takut. Terdapat sekitar 2.100 postingan dengan emosi kaget serta 2.000 postingan dengan emosi takut.";prabowo-gibran;negative
twitter;Kita harus tegakkan keadilan. kita harus berdialog. untuk perdamaian di Indonesia - Prabowo Subianto #JawaPosKawalPemilu2024 #DebatCapres;prabowo-gibran;negative
twitter;"Dua orang yang pernah dipina kasus korupsi hadir dalam acara deklarasi Generasi Muda Islam (Gemuis) untuk Prabowo- Gibran di Balai Kartini, Kuningan, Jakarta Selatan, Senin (18/12/2023).
Mantan narapidana koruptor itu adalah mantan Bendahara Umum Partai Demokrat Muhammad Nazaruddin dan mantan Sekjen Partai Golkar Idrus Marham. (ld)";prabowo-gibran;negative
twitter;"""Saya pertaruhkan nyawa saya dan jiwa saya, untuk membela demokrasi dan HAM"" - Prabowo Subianto #JawaPosKawalPemilu2024 #DebatCapres";prabowo-gibran;positive
twitter;Kita tidak boleh untuk kepentingan sesaat, jangka pendek, kepentingan diri sendiri dan kelompok, kita tidak boleh mengorbankan persatuan, kesatuan, kerukunan Indonesia - Prabowo Subianto #JawaPosKawalPemilu2024 #DebatCapres;prabowo-gibran;negative
twitter;Kalau dengan gampang kita menyalahkan angin (penanganan polusi), berarti tidak usah ada pemerintahan - Prabowo Subianto #JawaPosKawalPemilu2024 #DebatCapres;prabowo-gibran;negative
twitter;Kalo rakyat tak suka Prabowo-Gibran, tak usah pilih kami. Kami tidak takut tak punya jabatan - Prabowo Subianto #JawaPosKawalPemilu2024 #DebatCapres;prabowo-gibran;negative
twitter;Saya akan memperbaiki kualitas hidup hakim-hakim yang ada agar tidak mudah untuk disogok - Prabowo Subianto #JawaPosKawalPemilu2024 #DebatCapres;prabowo-gibran;negative
twitter;Calon Presiden nomor urut dua, Prabowo Subianto menghadiri acara pengukuhan Tim Kampanye Daerah (TKD) dirinya dan Gibran Rakabuming Raka di Jawa Barat, Sabtu (25/11) malam.  Dalam gelaran tersebut Prabowo menganggap dirinya  sebagai alat yang dimiliki masyarakat Indonesia. (ld);prabowo-gibran;negative
twitter;"Temanggung memancarkan semangat perubahan! ?

Inovasi membangun Temanggung tampak nyata dalam upaya mensosialisasikan pencegahan pernikahan dini dan kekerasan terhadap perempuan dan anak.

Kabupaten Temanggung tidak hanya mengedepankan pembangunan fisik, tetapi juga menciptakan langkah-langkah preventif untuk meningkatkan kesejahteraan sosial.

Penjabat Bupati Hary Agung Prabowo meneruskan fokus pemerintah setempat pada isu-isu kritis seperti pernikahan dini dan kekerasan terhadap perempuan dan anak. 

Dengan melibatkan masyarakat dalam upaya pencegahan, Temanggung bukan hanya sekadar mengatasi dampak, tetapi juga mengupayakan perubahan sosial yang berkelanjutan.

Inovasi ini menjadi cermin kesungguhan pemerintah daerah dalam menciptakan Kabupaten Temanggung yang tidak hanya maju secara fisik, tetapi juga peduli dan melibatkan seluruh komunitasnya dalam pembangunan berkelanjutan.

#inovasiTemanggung #kesejahteraanMasyarakat #InfoTempo";prabowo-gibran;negative
twitter;"Namun, hasil survei itu bersifat fluktuatif. Terlebih, menurut pengamat politik UNS Agus Riewanto, Jokowi kini dibombardir isu politik dinasti usai Gibran Rakabuming, anaknya, menjadi cawapres Prabowo.

Selengkapnya dalam liputan khusus “Geng Solo, Benteng Jokowi Jelang 2024” hanya di kumparan.

Dok: Antara Foto/Yulius Satria Wijaya, Agus Suparto, kumparan/ Jamal Ramadhan, ANTARA FOTO/Asprilla Dwi Adha, Biro Pers Sekretariat Presiden/Lukas, kumparan/Maulana Ramadhan, kumparan/Indra Fauzi.

#kumparanplus #lipsus #gengsolo #timlipsus #carousel #collab #lipsuskumparan #jokowi #pilpres2024 #pemilu2024 #kumparan";prabowo-gibran;positive
twitter;Sebelumnya, Melki sempat mengatakan bahwa majunya Wali Kota Solo sekaligus putra sulung Presiden Joko Widodo, Gibran Rakabuming Raka sebagai bakal calon wakil presiden, bukanlah kemenangan anak muda.;prabowo-gibran;negative
twitter;"Bacapres Prabowo Subianto menyinggung soal welfare state dan beberapa konsekuensi yang didapat nih.

Namun, ternyata apa yang ia sampaikan mendapat kritikan dari pakar.

Apa sih welfare state itu? Apa kritik yang disampaikan ke Prabowo terkait ini? Tonton video ini deh??

#SuaraPenentu 

| Narasi Daily";prabowo-gibran;negative
twitter;"Dubes Jepang untuk Indonesia bertanya ke Capres Prabowo Subianto tentang kebijakan pembatasan ekspor bahan mentah kaya nikel yang sempat menuai kontroversi di organisasi perdagangan dunia.

Dalam acara Arah dan Strategi Politik Luar Negeri di Gedung CSIS, Senin (13/11/2023), gimana tanggapan Prabowo?

#SuaraPenentu

| Narasi Daily";prabowo-gibran;negative
twitter;"Dalam pidatonya usai pengundian nomor urut capres-cawapres, Selasa (14/11/2023), Prabowo mengatakan agar pemilu dijalankan secara jujur dan seadil-adilnya. Ia juga mengatakan kecurangan mengkhianati bangsa dan rakyat Indonesia. 

Prabowo pun memberi pantun untuk Muhaimin Iskandar yang ia sebut sebagai sahabat lamanya. 

#SuaraPenentu | Narasi Daily";prabowo-gibran;negative
twitter;"Bagaimana manuver Iriana menggalang dukungan untuk Gibran dalam Pilpres 2024?

Simak selengkapnya Program Bocor Alus Politik di Channel YouTube Tempodotco dan Spotify.";prabowo-gibran;negative
twitter;"Tak hanya Presiden Jokowi, Ibu Negara Iriana juga cawe-cawe dalam pemilihan presiden kali ini. Ada peran Iriana dalam pencalonan anaknya--Gibran Rakabuming Raka--sebagai pasangan Prabowo Subianto. 

Kepentingan keluarga ini sampai mengobrak-abrik konstitusi dan mengancam demokrasi. Sebagai pejabat publik, Jokowi yang tak membatasi peran istrinya, apalagi membiarkan dan mendorongnya untuk cawe-cawe, sebetulnya tengah membuka celah praktik korupsi, kolusi, dan nepotisme.

#ApaKataTempo #PodcastTempo";prabowo-gibran;negative
twitter;"Pernyataan itu disampaikan Gibran setelah menghadiri acara '13 Tahun Mata Najwa: Bergerak Bergerak Berdampak' di Jakarta, Minggu (19/11/2023). Ia membantah kabar adanya peran Iriana Joko Widodo dalam pencalonannya sebagai calon wakil presiden.

Dalam laporan Majalah Tempo edisi Minggu, 19 November 2023, Iriana disebut ikut menyiapkan jalan bagi karir politik Gibran dan meminta keluarga besar mendukung putra sulungnya.

Majunya Gibran sebagai calon wakil presiden mendampingi Prabowo Subianto dalam Pilpres 2024 sempat menuai polemik. Sebab, ia dideklarasikan tak lama usai Mahkamah Konstitusi (MK) memutus gugatan batas usia capres-cawapres, di mana ada syarat tambahan calon berusia di bawah 40 tahun yang pernah atau sedang menjabat kepala daerah dapat mencalonkan diri di Pilpres. 

Tonton videonya sampai akhir ya! #SuaraPenentu 

| Narasi Daily";prabowo-gibran;negative
twitter;Dia juga mengungkapkan Gibran tidak bisa menghadiri undangan pada 21 November 2023 lantaran harus mengikuti kegiatan lain.;prabowo-gibran;negative
twitter;"Nusron mengatakan, Prabowo tidak bisa hadir pada 21 November 2023 karena ada tugas negara. 

Dia harus bertemu Menteri Pertahanan, Perdana Menteri, dan Presiden Singapura.";prabowo-gibran;negative
twitter;Di sisi lain, Sekretaris TKN Prabowo-Gibran, Nusron Wahid mengatakan Muhammadiyah merupakan organisasi besar, sehingga jangan sampai yang hadir hanya wakilnya saja.;prabowo-gibran;negative
twitter;"Hal ini diungkapkan Mu’ti melalui unggahan di akun X pribadinya. 

?? Mu'ti: “Prabowo Subianto-Gibran Rakabuming Raka, Jumat 24 November pukul 09.00-11.00 di Universitas Muhammadiyah Surabaya.”";prabowo-gibran;positive
twitter;"Gibran Sebelumnya Dikonfirmasi Hadir

Sebelumnya, Mu’ti telah mengkonfirmasi bahwa pasangan calon presiden dan wakil presiden nomor urut 2 itu akan hadir di uji publik PP Muhammadiyah.";prabowo-gibran;positive
twitter;?? Mu'ti: “Dialog hanya akan dihadiri oleh Pak Prabowo. Sangat disayangkan,”;prabowo-gibran;negative
twitter;"Informasi itu dikonfirmasi oleh Sekretaris Umum PP Muhammadiyah Abdul Mu’ti. 

Dia mengatakan pihaknya mendapat informasi dari Tim Kampanye Nasional Prabowo-Gibran perihal pembatalan itu.";prabowo-gibran;negative
twitter;"Emang boleh? ??

Dukungan dari sejumlah perangkat desa di bawah naungan APDESI kepada capres-cawapres Prabowo Subianto dan Gibran Rakabuming Raka bikin geger nih~ Apa boleh perangkat desa ngasih dukungan ke salah satu capres-cawapres? 

Selengkapnya di video berikut!

#tanyapemilu #perangkatdesa  #pilpres #pemilupedia #capres #cawapres #prabowo #gibran #pilpres2024 #kumparan";prabowo-gibran;neutral
instagram;Semoga Prabowo gak jadi presiden deh.. bisa hancur ni negara;prabowo-gibran;positive
instagram;Walaupun bukan gibran wakilx prabowo yg menang...;prabowo-gibran;negative
instagram;"Saya heran banyak orang2 yg meragukan Gibran sebagai Cawapres, padahal track record beliau lumayan loh: 
7 tahun jadi anak walikota Solo
2 tahun jadi anak gubernur Jakarta
10 tahun jadi anak presiden Indonesia
3 tahun jadi kakak ipar Walikota Medan
1 tahun jadi keponakan ketua MK
2 tahun jadi walikota Solo
Dan sekarang jadi Kakak kandung Ketua umum PSI
kok masih ada yg meragukan beliau?";prabowo-gibran;negative
instagram;Kalau gibran gak jadi cawapres, yo bapaknya nanti jadikan cawapres;prabowo-gibran;negative
instagram;Ngga nyangka itu emaknya si Gibran, harusnya seorang ibu lebih lembut hatinya, coba mengingatkan suami dan anak-anak nya agar tidak rakus dan haus akan kekuasaan;prabowo-gibran;negative
instagram;Berkat doa dan dorongan ibu iriana bisa menuntun mas Gibran jadi pemimpin;prabowo-gibran;positive
instagram;Kalo ijazah palsu, kenapa bisa lolos verifikasi pilwako solo yaa? Dan kinerja Gibran baik di Solo ????;prabowo-gibran;positive
instagram;Nah itu cukongnya para buzzer yg trs fitnah, jelekin, kata2 in pakde, gibran... ?????? @fatmawati.rauf @a.wati20 @kratoz13.zeus @a_fee27 @tawon_rimba ??????;prabowo-gibran;negative
instagram;Semakin di serang semakin di fitnah semakin yakin Prabowo-Gibran menang satu putaran ??????;prabowo-gibran;positive
instagram;Coba lah prabowo kesana boleh ga wkwk;prabowo-gibran;negative
instagram;beda cerita kalo prabowo yg ngisi, pasti disediakan karpet merah buat joget;prabowo-gibran;negative
instagram;Sedikit lg min d ruas pd cabe belom tersambung mudah² sebelum 14 feb sudah selesai dan klo sebelum 14 feb sudah beroperasi saya akan dukung prabowo namun klo sampe lewat dr itu saya dukung amin aja;prabowo-gibran;negative
instagram;saatnya PRABOWO-GIBRAN untuk Menuju Indonesia Emas..????;prabowo-gibran;negative
instagram;@prabowo - @gibran_rakabuming YESS ????;prabowo-gibran;neutral
instagram;MIN?, LU MAU JATOHIN CAPRES SATU INI DENGAN POSTINGAN LO INI??, BANYAK YANV SALAH FAHAM CUMA GARA² POSTINGANLU INI MINN, BANYAKK YG BILANG KALO PRABOWO BISANYA CUMA JOGETT. LAIN KALI ATI ATI LAH MIN KALO MAU POSTING!!!, SEKARANG RAWAN BUZZER YANG GAADA MORAL TAU GA???!!!;prabowo-gibran;negative
instagram;Tombol Prabowo Subianto Presiden RI ke 8>>>>>;prabowo-gibran;positive
instagram;Yg ga suka Prabowo Gibran pasti iri;prabowo-gibran;negative
instagram;Sebenernya udh ada Program Food Estate, tapi koordinatornya disuruh nanem singkong malah manen Gibran;prabowo-gibran;negative
instagram;ya gimana ya food estate gagal dibawah prabowo, orang tanah gambut malah ditanem singkong wkkwkw;prabowo-gibran;negative
instagram;Jadi Inget kata Prabowo survey tergantung siapa yang bayar ??;prabowo-gibran;negative
instagram;Gibran realistis. Anak muda bgt. Selow saja;prabowo-gibran;neutral
instagram;All in Prabowo ??;prabowo-gibran;neutral
instagram;pak prabowo mau saya ajarin mundur ???;prabowo-gibran;positive
instagram;Prabowo ingin membuktikan bahwa dia adalah pemimpin yang berkualitas, tapi pak prabowo secara tidak langsung membuktikan bahwa dirinya tidak layak menjadi presiden;prabowo-gibran;negative
instagram;prabowo solusinya??;prabowo-gibran;positive
instagram;Tenang saja pak Prabowo saya ada di sini;prabowo-gibran;positive
instagram;Ati2 nanti banyak buzer pada nyerang prabowo di komentar postingan ini, ciri2nya postingan 0;prabowo-gibran;negative
instagram;Ngaca bro ... Prabowo sudah ditinggal pendukung lalu;prabowo-gibran;positive
instagram;Mungkin keluarga RK ja yg mau dukung prabowo di jabar,kebanyakan warga jabar udah gk mau prabowo karang mh,mereka mau AMIN;prabowo-gibran;positive
instagram;HANYA ORANG GAK WARAS YG PILIH PRABOWO GIBRAN;prabowo-gibran;negative
instagram;Mungkin hanya segelintir OKNUM.. cuma tetap aja judulnya kecurangan ?? emg ga bisa berkompetisi secara adil kah kubu nya Gibran ??????;prabowo-gibran;negative
instagram;Kaya ga tau aja SIAPA pak prabowo...menantu dr SANG presiden yg di reformasi rakyat karna apa? Tau kan jawabannya;prabowo-gibran;negative
instagram;Lbh kaya GIBRAN lah,..... IKN ntar pny bendera sendiri??;prabowo-gibran;negative
instagram;Alhamdulillah, kesamaan aku dgn Prabowo adl tdk memiliki hutang ????????????;prabowo-gibran;positive
instagram;Widihhhhh... Kok Eyang prabowo di pidatonya dendam sama bangkir ya karena gak dikasih kredit... Padahal duit dia sgitu gedenya... ????????????;prabowo-gibran;negative
